Customer_ID,Region,Age,Account_Type,Credit_Score,Annual_Income,Total_Loan_Amount,Overdue_Amount,Last_Payment_Date,Default_Flag,Customer_Since,Profit_Contribution,Churn_Risk,Income_Group,Loan_Category,Overdue_Flag,Tenure_Years,Age_Group,Churn_Score
C3649,North,30,,688.5,922099.0,154776.0,0.0,2025-02-25,No,2024-04-07,28901.5,Medium,Others,Small,No,1.3,Middle Aged,2
C3650,North,30,Credit,645.2,751269.0,166412.0,0.0,2025-07-14,No,2022-09-12,21953.04,Low,Others,Small,No,2.9,Middle Aged,1
C3651,North,30,Credit,674.9,814965.0,286769.0,,2025-06-28,No,2020-07-03,28200.39,Low,Others,Medium,No,5.1,Middle Aged,1
C3652,East,38,Credit,644.4,693351.0,343148.0,0.0,2025-04-07,No,2024-03-26,34734.58,Medium,Others,Medium,No,1.3,Middle Aged,2
C3653,North,34,Loan,691.4,869528.0,178732.0,0.0,2025-04-30,No,2017-11-28,26886.24,High,Others,Small,No,7.7,Middle Aged,3
C3654,North,40,Savings,742.9,818210.0,166267.0,0.0,2025-04-29,No,2017-08-31,17164.76,Low,Others,Small,No,7.9,Middle Aged,1
C3655,West,47,Loan,714.5,573363.0,210631.0,15000.0,2025-05-28,No,2016-12-30,17758.26,Medium,Others,Medium,Yes,8.6,Middle Aged,2
C3656,South,46,Savings,678.2,540669.0,198017.0,0.0,2025-06-12,Yes,2023-04-03,6514.01,Low,Others,Small,No,2.3,Middle Aged,1
C3657,West,34,,620.8,822432.0,340240.0,0.0,2025-03-02,No,2021-01-11,29339.42,Medium,Others,Medium,No,4.5,Middle Aged,2
C3658,North,47,Savings,607.5,803024.0,291368.0,0.0,,No,2019-05-09,27204.61,Medium,Others,Medium,No,6.2,Middle Aged,2
C3659,East,52,Credit,696.4,450345.0,215797.0,0.0,2025-05-30,No,2021-07-20,33651.74,Low,Others,Medium,No,4.0,Senior,1
C3660,East,52,Savings,763.1,926862.0,180370.0,0.0,2025-07-15,No,2020-06-04,22640.04,Low,Others,Small,No,5.1,Senior,1
C3661,South,38,Savings,681.9,986204.0,337442.0,0.0,2025-06-14,No,2019-04-23,26581.51,Low,Others,Medium,No,6.3,Middle Aged,1
C3662,West,64,Credit,667.0,363411.0,238665.0,0.0,2025-06-04,No,2018-01-03,26747.68,Medium,Others,Medium,No,7.6,Senior,2
C3663,North,28,,646.8,559541.0,289471.0,0.0,2025-03-15,No,2019-10-05,5123.03,Low,Others,Medium,No,5.8,Young,1
C3664,West,32,,591.4,886716.0,325966.0,10000.0,2025-04-25,No,2017-03-25,17609.69,Low,Others,Medium,Yes,8.3,Middle Aged,1
C3665,South,42,,689.3,1083291.0,318537.0,0.0,2025-06-22,No,2018-06-29,22075.3,Low,High Income,Medium,No,7.1,Middle Aged,1
C3666,West,55,,684.8,676100.0,300901.0,0.0,2025-02-06,Yes,2017-04-20,24417.23,Low,Others,Medium,No,8.3,Senior,1
C3667,North,31,,627.8,476843.0,251847.0,0.0,2025-07-09,No,2024-02-17,15389.23,Low,Others,Medium,No,1.4,Middle Aged,1
C3668,East,32,Savings,718.4,789336.0,253971.0,0.0,,Yes,2022-09-14,16932.99,Low,Others,Medium,No,2.9,Middle Aged,1
C3669,South,42,Credit,655.0,857372.0,294284.0,0.0,2025-04-08,No,2018-10-11,18483.65,Low,Others,Medium,No,6.8,Middle Aged,1
C3670,South,42,Loan,651.3,621358.0,202974.0,0.0,2025-04-21,No,2017-02-04,25500.73,Medium,Others,Medium,No,8.5,Middle Aged,2
C3671,North,33,,690.0,417483.0,272726.0,0.0,2025-02-01,No,2018-06-25,20064.54,Medium,Others,Medium,No,7.1,Middle Aged,2
C3672,North,54,,658.1,1068370.0,170721.0,0.0,2025-06-08,No,2018-03-22,21504.39,Low,High Income,Small,No,7.4,Senior,1
C3673,North,29,,647.3,588445.0,164877.0,0.0,2025-05-27,No,2016-08-02,23365.15,High,Others,Small,No,9.0,Young,3
C3674,South,27,Savings,730.5,962076.0,327814.0,25000.0,2025-05-29,No,2022-06-01,28288.52,Medium,Others,Medium,Yes,3.2,Young,2
C3675,East,48,Credit,663.1,728182.0,218454.0,0.0,2025-04-26,No,2016-06-16,23342.4,Low,Others,Medium,No,9.1,Middle Aged,1
C3676,West,50,,699.6,876216.0,194179.0,0.0,2025-03-07,No,2015-12-05,31387.5,Medium,Others,Small,No,9.6,Middle Aged,2
C3677,East,51,,677.0,615185.0,230238.0,10000.0,2025-06-29,No,2022-11-21,20657.63,Low,Others,Medium,Yes,2.7,Senior,1
C3678,East,21,Loan,690.8,725346.0,177142.0,0.0,2025-06-05,No,2021-08-10,24516.12,Medium,Others,Small,No,4.0,Young,2
C3679,South,65,,664.9,663109.0,300838.0,0.0,2025-02-01,No,2018-03-24,18135.66,High,Others,Medium,No,7.3,Senior,3
C3680,West,51,Credit,634.2,906150.0,329262.0,0.0,2025-06-28,No,2018-08-17,22510.24,High,Others,Medium,No,6.9,Senior,3
C3681,South,56,Loan,628.1,694489.0,176704.0,0.0,2025-06-11,No,2015-12-12,14440.29,Medium,Others,Small,No,9.6,Senior,2
C3682,South,30,Loan,689.3,406042.0,340215.0,0.0,2025-03-03,No,2020-12-16,27308.64,Medium,Others,Medium,No,4.6,Middle Aged,2
C3683,North,39,,658.0,749787.0,262634.0,0.0,2025-07-02,No,2020-08-28,18953.55,Medium,Others,Medium,No,4.9,Middle Aged,2
C3684,North,34,,686.0,658995.0,169699.0,0.0,2025-05-27,No,2019-12-28,956.96,Medium,Others,Small,No,5.6,Middle Aged,2
C3685,West,58,,664.5,855194.0,90667.0,0.0,2025-05-15,No,2017-06-16,29781.51,Low,Others,Small,No,8.1,Senior,1
C3686,West,24,,769.7,684706.0,351861.0,0.0,2025-04-07,No,2020-07-26,22166.74,Medium,Others,Medium,No,5.0,Young,2
C3687,West,61,Loan,674.5,592147.0,151164.0,0.0,2025-04-27,No,2017-11-02,19522.67,Medium,Others,Small,No,7.7,Senior,2
C3688,East,36,,700.9,717674.0,222124.0,0.0,2025-07-21,No,2016-02-11,25112.87,Low,Others,Medium,No,9.5,Middle Aged,1
C3689,East,36,Savings,695.6,802517.0,294177.0,10000.0,2025-02-23,No,2019-02-02,15854.84,High,Others,Medium,Yes,6.5,Middle Aged,3
C3690,East,43,Credit,539.4,867054.0,317178.0,0.0,2025-07-16,No,2019-01-22,15948.95,High,Others,Medium,No,6.5,Middle Aged,3
C3691,North,39,,670.2,777105.0,229749.0,0.0,2025-04-04,No,2021-04-30,22542.97,Low,Others,Medium,No,4.2,Middle Aged,1
C3692,East,69,Loan,742.4,847075.0,302439.0,25000.0,,No,2020-12-02,20694.07,Medium,Others,Medium,Yes,4.6,Senior,2
C3693,West,39,Savings,714.0,472968.0,226687.0,0.0,2025-06-13,No,2024-07-05,14014.96,High,Others,Medium,No,1.1,Middle Aged,3
C3694,North,47,Credit,813.6,522462.0,298386.0,0.0,2025-05-26,No,2020-11-05,21230.21,Low,Others,Medium,No,4.7,Middle Aged,1
C3695,West,44,Loan,749.2,596240.0,304920.0,0.0,2025-02-05,No,2018-06-27,21695.84,Low,Others,Medium,No,7.1,Middle Aged,1
C3696,South,45,Loan,660.8,1103012.0,320592.0,0.0,2025-03-27,No,2017-09-19,3328.75,Medium,High Income,Medium,No,7.9,Middle Aged,2
C3697,South,20,Savings,577.7,1134019.0,296327.0,25000.0,2025-04-02,No,2019-06-22,26511.26,Medium,High Income,Medium,Yes,6.1,Young,2
C3698,North,43,Loan,783.5,883586.0,112143.0,0.0,2025-07-13,No,2020-07-14,31233.73,Medium,Others,Small,No,5.0,Middle Aged,2
C3699,South,50,,685.7,1026717.0,171897.0,0.0,2025-02-15,No,2017-09-23,26377.43,Unknown,High Income,Small,No,7.8,Middle Aged,0
C3700,East,34,,546.5,919935.0,97186.0,0.0,2025-05-31,No,2020-05-14,37391.29,Low,Others,Small,No,5.2,Middle Aged,1
C3701,West,48,Loan,735.9,691951.0,256299.0,0.0,2025-01-27,Yes,2019-05-28,14785.45,Low,Others,Medium,No,6.2,Middle Aged,1
C3702,East,41,,592.3,763092.0,242600.0,10000.0,2025-04-07,No,2017-10-13,26731.46,Medium,Others,Medium,Yes,7.8,Middle Aged,2
C3703,East,31,Credit,603.2,327187.0,348438.0,0.0,,No,2016-08-07,18573.47,Low,Others,Medium,No,9.0,Middle Aged,1
C3704,East,29,Savings,641.6,1028708.0,260342.0,0.0,2025-04-16,No,2017-05-15,17625.72,Low,High Income,Medium,No,8.2,Young,1
C3705,West,56,Loan,711.0,989883.0,236634.0,0.0,2025-01-28,No,2016-02-16,23681.58,Medium,Others,Medium,No,9.4,Senior,2
C3706,West,50,Savings,689.8,284757.0,426872.0,0.0,2025-06-11,No,2022-12-28,19929.59,Low,Others,Large,No,2.6,Middle Aged,1
C3707,North,35,Savings,669.1,679069.0,198815.0,0.0,2025-04-20,No,2022-11-27,16831.25,Low,Others,Small,No,2.7,Middle Aged,1
C3708,North,32,Savings,710.7,670291.0,243292.0,0.0,2025-02-09,No,2022-01-30,-22.46,Low,Others,Medium,No,3.5,Middle Aged,1
C3709,East,43,Credit,630.5,984428.0,221071.0,0.0,2025-04-13,No,2015-07-31,15820.51,Low,Others,Medium,No,10.0,Middle Aged,1
C3710,East,42,Loan,649.3,604892.0,257243.0,0.0,2025-03-11,No,2018-08-25,15947.89,High,Others,Medium,No,6.9,Middle Aged,3
C3711,East,30,Credit,668.2,819532.0,359568.0,0.0,2025-07-18,Yes,2022-11-11,22704.2,Low,Others,Medium,No,2.7,Middle Aged,1
C3712,South,28,Savings,644.8,909282.0,236843.0,0.0,2025-04-09,No,2022-02-08,16653.04,Medium,Others,Medium,No,3.5,Young,2
C3713,West,35,Credit,747.7,711835.0,353072.0,0.0,2025-03-11,No,2022-10-24,27717.42,Low,Others,Medium,No,2.8,Middle Aged,1
C3714,South,42,Savings,685.2,538523.0,178426.0,0.0,2025-04-02,No,2020-02-10,27726.21,Low,Others,Small,No,5.5,Middle Aged,1
C3715,East,50,,733.4,757953.0,189481.0,25000.0,2025-05-18,No,2021-10-04,24496.58,Low,Others,Small,Yes,3.8,Middle Aged,1
C3716,West,40,Loan,708.0,883512.0,155668.0,0.0,2025-05-19,No,2020-08-21,28770.51,Low,Others,Small,No,4.9,Middle Aged,1
C3717,South,28,,678.1,634051.0,308938.0,0.0,2025-05-18,Yes,2017-06-14,20005.08,High,Others,Medium,No,8.1,Young,3
C3718,South,21,Credit,660.7,771148.0,313522.0,15000.0,2025-03-10,No,2018-08-28,20553.89,Low,Others,Medium,Yes,6.9,Young,1
C3719,South,35,Loan,659.6,988588.0,244610.0,0.0,2025-03-23,No,2020-11-09,19544.51,Low,Others,Medium,No,4.7,Middle Aged,1
C3720,North,26,Savings,689.8,841087.0,181148.0,0.0,2025-05-29,No,2017-06-09,29934.73,Medium,Others,Small,No,8.1,Young,2
C3721,North,42,Savings,596.7,767271.0,117881.0,0.0,2025-01-29,No,2023-04-20,14126.53,Low,Others,Small,No,2.3,Middle Aged,1
C3722,South,45,,720.0,932133.0,157377.0,0.0,2025-07-11,No,2023-12-19,32424.48,Low,Others,Small,No,1.6,Middle Aged,1
C3723,South,47,Loan,682.2,990142.0,307434.0,0.0,2025-06-22,No,2020-09-21,11384.7,Low,Others,Medium,No,4.8,Middle Aged,1
C3724,East,43,Credit,658.5,682379.0,331392.0,0.0,2025-06-05,No,2019-11-29,17159.82,Low,Others,Medium,No,5.7,Middle Aged,1
C3725,East,45,Credit,730.4,379863.0,254348.0,15000.0,2025-05-20,No,2019-12-27,21119.58,Low,Others,Medium,Yes,5.6,Middle Aged,1
C3726,East,37,,629.9,1111830.0,219526.0,10000.0,2025-05-07,Yes,2021-11-16,7820.18,Low,High Income,Medium,Yes,3.7,Middle Aged,1
C3727,East,31,Savings,602.5,510260.0,123332.0,15000.0,2025-03-15,No,2021-10-15,40717.17,Low,Others,Small,Yes,3.8,Middle Aged,1
C3728,North,50,Loan,679.7,436313.0,258570.0,0.0,2025-01-25,No,2019-05-17,26511.09,Low,Others,Medium,No,6.2,Middle Aged,1
C3729,East,39,Credit,672.2,590633.0,256509.0,0.0,2025-02-10,Yes,2017-03-02,31977.57,Low,Others,Medium,No,8.4,Middle Aged,1
C3730,East,41,Savings,565.8,773665.0,103759.0,0.0,2025-06-13,No,2017-10-16,23600.93,Low,Others,Small,No,7.8,Middle Aged,1
C3731,East,31,,685.5,938796.0,357297.0,0.0,2025-03-06,No,2021-07-28,17865.28,High,Others,Medium,No,4.0,Middle Aged,3
C3732,South,35,Savings,634.7,774937.0,218743.0,0.0,2025-05-29,No,2017-07-25,21342.78,Medium,Others,Medium,No,8.0,Middle Aged,2
C3733,South,44,Credit,707.5,878216.0,276115.0,0.0,2025-07-13,No,2017-10-31,23221.12,Low,Others,Medium,No,7.7,Middle Aged,1
C3734,North,40,Credit,721.9,1021843.0,314124.0,0.0,2025-07-15,No,2019-03-18,18451.04,High,High Income,Medium,No,6.4,Middle Aged,3
C3735,South,37,,644.9,796915.0,328160.0,0.0,2025-04-22,No,2018-06-08,20173.14,Medium,Others,Medium,No,7.1,Middle Aged,2
C3736,South,55,Savings,567.2,741617.0,219720.0,0.0,2025-02-18,No,2021-06-30,26482.23,Medium,Others,Medium,No,4.1,Senior,2
C3737,South,51,Savings,630.5,486359.0,290466.0,0.0,2025-03-17,No,2021-03-02,30164.64,Low,Others,Medium,No,4.4,Senior,1
C3738,North,52,Loan,731.6,619454.0,200615.0,0.0,2025-03-22,No,2019-10-03,33093.15,Low,Others,Medium,No,5.8,Senior,1
C3739,East,47,Credit,709.8,926336.0,138224.0,0.0,2025-03-14,No,2022-03-24,38026.5,Low,Others,Small,No,3.3,Middle Aged,1
C3740,North,53,Savings,686.8,983421.0,276462.0,10000.0,2025-03-29,No,2021-07-29,39346.33,Low,Others,Medium,Yes,4.0,Senior,1
C3741,West,32,Credit,636.2,736323.0,234137.0,0.0,2025-03-21,No,2016-09-22,21664.26,Low,Others,Medium,No,8.8,Middle Aged,1
C3742,West,15,,684.7,505223.0,216950.0,0.0,2025-05-06,No,2015-10-13,29204.99,Medium,Others,Medium,No,9.8,Young,2
C3743,West,46,Savings,668.8,685084.0,204045.0,0.0,2025-07-02,No,2016-06-15,6483.15,High,Others,Medium,No,9.1,Middle Aged,3
C3744,South,24,Loan,668.5,762742.0,181666.0,25000.0,2025-06-22,No,2024-06-19,22888.84,Low,Others,Small,Yes,1.1,Young,1
C3745,East,57,Savings,743.9,318040.0,189855.0,0.0,2025-07-22,No,2018-01-18,24119.8,Medium,Others,Small,No,7.5,Senior,2
C3746,North,41,Savings,722.3,638017.0,157990.0,0.0,,No,2018-03-01,7799.52,Low,Others,Small,No,7.4,Middle Aged,1
C3747,South,50,Savings,728.8,1200727.0,84461.0,0.0,2025-06-23,No,2020-07-12,11739.61,High,High Income,Small,No,5.0,Middle Aged,3
C3748,East,27,Credit,774.5,1080727.0,326578.0,0.0,2025-04-07,Yes,2020-01-23,27900.1,Medium,High Income,Medium,No,5.5,Young,2
C3749,East,34,Loan,695.0,741192.0,380813.0,0.0,2025-07-06,No,2024-06-25,24437.2,Low,Others,Medium,No,1.1,Middle Aged,1
C3750,East,27,,662.0,910438.0,259896.0,0.0,2025-03-31,No,2017-12-24,6409.77,Medium,Others,Medium,No,7.6,Young,2
C3751,East,50,,669.4,592012.0,252045.0,0.0,2025-06-03,No,2016-07-12,34706.71,Low,Others,Medium,No,9.0,Middle Aged,1
C3752,South,35,Savings,697.6,306672.0,204471.0,15000.0,2025-02-14,Yes,2020-05-20,24605.99,Low,Others,Medium,Yes,5.2,Middle Aged,1
C3753,West,51,,625.1,814051.0,306627.0,15000.0,2025-07-25,No,2016-04-27,15454.36,High,Others,Medium,Yes,9.3,Senior,3
C3754,North,31,Credit,747.8,858483.0,190814.0,10000.0,2025-03-07,No,2018-03-09,20512.75,Medium,Others,Small,Yes,7.4,Middle Aged,2
C3755,West,39,Savings,704.2,856079.0,173090.0,15000.0,2025-06-19,No,2017-04-07,20926.19,Medium,Others,Small,Yes,8.3,Middle Aged,2
C3756,East,31,Loan,625.7,889997.0,377021.0,10000.0,2025-03-20,No,2023-09-11,24399.68,Medium,Others,Medium,Yes,1.9,Middle Aged,2
C3757,South,56,,664.4,502468.0,198832.0,0.0,2025-07-10,No,2022-06-12,17337.67,Medium,Others,Small,No,3.1,Senior,2
C3758,West,39,Savings,725.7,439134.0,204669.0,0.0,2025-04-10,No,2017-06-06,21677.2,Medium,Others,Medium,No,8.1,Middle Aged,2
C3759,South,22,Loan,714.8,1030688.0,202210.0,0.0,2025-05-16,No,2020-08-24,14404.32,Low,High Income,Medium,No,4.9,Young,1
C3760,North,36,Credit,705.1,241804.0,298995.0,10000.0,2025-02-02,No,2023-10-04,15925.14,High,Others,Medium,Yes,1.8,Middle Aged,3
C3761,North,26,Loan,607.7,538401.0,325967.0,0.0,2025-03-19,No,2022-04-21,14665.76,Low,Others,Medium,No,3.3,Young,1
C3762,North,26,Credit,678.4,568004.0,257339.0,0.0,2025-06-14,No,2018-08-19,33669.53,Medium,Others,Medium,No,6.9,Young,2
C3763,East,58,Loan,654.9,463799.0,212426.0,15000.0,2025-06-11,No,2024-03-21,6746.09,High,Others,Medium,Yes,1.3,Senior,3
C3764,South,46,Credit,635.3,992495.0,222330.0,0.0,2025-01-31,No,2017-08-23,15867.85,Medium,Others,Medium,No,7.9,Middle Aged,2
C3765,East,34,Savings,650.4,888350.0,289620.0,0.0,2025-03-09,No,2023-08-04,25341.12,Medium,Others,Medium,No,2.0,Middle Aged,2
C3766,East,42,Credit,589.8,457857.0,148347.0,0.0,2025-02-21,No,2022-07-13,16972.98,Medium,Others,Small,No,3.0,Middle Aged,2
C3767,North,48,Savings,680.8,601934.0,241300.0,0.0,2025-03-23,No,2019-01-15,12010.19,Low,Others,Medium,No,6.5,Middle Aged,1
C3768,South,32,Credit,739.0,514540.0,275671.0,0.0,2025-05-07,No,2022-05-05,29914.04,Low,Others,Medium,No,3.2,Middle Aged,1
C3769,East,33,Loan,661.3,737404.0,293997.0,0.0,2025-05-01,No,2021-03-25,14867.16,Low,Others,Medium,No,4.3,Middle Aged,1
C3770,North,60,Loan,706.9,539138.0,147549.0,0.0,2025-02-11,No,2019-04-27,19495.98,High,Others,Small,No,6.3,Senior,3
C3771,North,35,Savings,682.4,959886.0,355833.0,0.0,2025-02-03,Yes,2018-11-30,28133.53,Low,Others,Medium,No,6.7,Middle Aged,1
C3772,South,22,,683.7,495970.0,148183.0,0.0,2025-01-27,Yes,2016-11-15,33551.88,Low,Others,Small,No,8.7,Young,1
C3773,West,34,Credit,638.9,622421.0,277705.0,0.0,2025-04-16,No,2021-07-16,10526.42,High,Others,Medium,No,4.0,Middle Aged,3
C3774,North,52,Credit,573.5,1056997.0,324846.0,10000.0,2025-06-07,No,2023-07-07,21461.71,Medium,High Income,Medium,Yes,2.1,Senior,2
C3775,South,42,Credit,667.2,717377.0,334437.0,0.0,2025-01-27,No,2019-11-13,22069.68,Low,Others,Medium,No,5.7,Middle Aged,1
C3776,North,37,Loan,792.0,673205.0,117749.0,0.0,2025-03-21,No,2017-02-26,11917.62,Unknown,Others,Small,No,8.4,Middle Aged,0
C3777,West,47,Savings,731.5,419300.0,168047.0,0.0,2025-03-14,No,2019-06-04,21358.3,Low,Others,Small,No,6.1,Middle Aged,1
C3778,South,34,Savings,541.6,824068.0,251161.0,0.0,2025-07-19,No,2021-06-09,30405.94,High,Others,Medium,No,4.1,Middle Aged,3
C3779,South,44,,660.9,529855.0,261937.0,0.0,2025-05-13,No,2018-09-03,30382.13,Medium,Others,Medium,No,6.9,Middle Aged,2
C3780,North,37,Savings,689.0,850134.0,367240.0,0.0,2025-06-21,No,2019-03-10,22951.08,Unknown,Others,Medium,No,6.4,Middle Aged,0
C3781,North,49,Credit,690.2,884795.0,290921.0,10000.0,2025-02-03,No,2022-06-14,28365.62,Low,Others,Medium,Yes,3.1,Middle Aged,1
C3782,South,44,,653.6,751281.0,199572.0,0.0,,No,2023-02-04,24395.95,Medium,Others,Small,No,2.5,Middle Aged,2
C3783,West,24,,634.4,511829.0,211949.0,0.0,,No,2015-11-29,19823.16,Low,Others,Medium,No,9.7,Young,1
C3784,North,36,,705.8,776545.0,225708.0,0.0,2025-03-26,No,2023-04-08,29938.55,High,Others,Medium,No,2.3,Middle Aged,3
C3785,West,38,Savings,674.7,927307.0,350808.0,10000.0,,Yes,2017-02-15,11395.13,Unknown,Others,Medium,Yes,8.4,Middle Aged,0
C3786,West,44,Loan,698.1,901477.0,293902.0,0.0,2025-02-01,No,2017-10-18,25255.24,Medium,Others,Medium,No,7.8,Middle Aged,2
C3787,East,38,,663.5,878601.0,243338.0,10000.0,2025-01-29,Yes,2023-03-02,30293.24,Low,Others,Medium,Yes,2.4,Middle Aged,1
C3788,North,29,Savings,693.4,633782.0,232117.0,0.0,2025-01-29,No,2022-03-05,25420.34,Low,Others,Medium,No,3.4,Young,1
C3789,West,44,Credit,638.5,904280.0,325893.0,0.0,,Yes,2021-12-25,36197.8,Low,Others,Medium,No,3.6,Middle Aged,1
C3790,West,37,Credit,689.6,750438.0,299933.0,0.0,2025-03-12,No,2016-07-10,33988.32,Low,Others,Medium,No,9.0,Middle Aged,1
C3791,East,44,Loan,660.0,792959.0,342377.0,0.0,2025-07-07,No,2023-12-28,16197.26,Medium,Others,Medium,No,1.6,Middle Aged,2
C3792,East,13,Credit,566.2,765015.0,154516.0,0.0,2025-04-02,No,2021-11-29,20430.28,Medium,Others,Small,No,3.7,Young,2
C3793,North,46,,617.2,512077.0,171309.0,0.0,2025-05-10,No,2021-10-06,15922.43,Medium,Others,Small,No,3.8,Middle Aged,2
C3794,North,37,Credit,773.6,699010.0,154778.0,0.0,2025-06-05,No,2019-11-21,12326.0,High,Others,Small,No,5.7,Middle Aged,3
C3795,West,26,Loan,632.0,872024.0,272636.0,0.0,2025-03-07,No,2024-03-22,14959.25,Low,Others,Medium,No,1.3,Young,1
C3796,South,44,Loan,678.0,693689.0,288392.0,,2025-03-29,No,2016-01-04,5129.11,Low,Others,Medium,No,9.6,Middle Aged,1
C3797,West,35,Savings,742.6,1079317.0,337493.0,10000.0,2025-04-08,No,2023-09-27,23785.13,Low,High Income,Medium,Yes,1.8,Middle Aged,1
C3798,West,56,Savings,739.2,862835.0,227910.0,0.0,2025-03-30,No,2018-02-23,17114.29,High,Others,Medium,No,7.4,Senior,3
C3799,East,37,Savings,735.0,335301.0,156218.0,15000.0,2025-02-04,No,2023-01-28,18026.54,Medium,Others,Small,Yes,2.5,Middle Aged,2
C3800,North,22,,684.6,427325.0,217403.0,10000.0,2025-04-06,No,2024-01-01,26341.62,Medium,Others,Medium,Yes,1.6,Young,2
C3801,East,32,Credit,722.4,773853.0,161080.0,0.0,2025-05-20,No,2019-04-14,16303.22,Low,Others,Small,No,6.3,Middle Aged,1
C3802,West,39,,692.4,787617.0,248176.0,0.0,,No,2017-03-14,5836.97,Low,Others,Medium,No,8.4,Middle Aged,1
C3803,North,43,Savings,575.0,407457.0,256475.0,0.0,2025-06-19,Yes,2017-05-15,25432.13,Unknown,Others,Medium,No,8.2,Middle Aged,0
C3804,South,23,,653.4,374723.0,291291.0,0.0,2025-03-21,No,2024-06-01,10314.63,Low,Others,Medium,No,1.2,Young,1
C3805,South,27,Loan,673.9,354633.0,369968.0,0.0,2025-04-15,No,2024-01-18,20317.58,Low,Others,Medium,No,1.5,Young,1
C3806,East,46,Savings,714.1,855072.0,130543.0,25000.0,2025-04-26,No,2017-07-20,12660.86,High,Others,Small,Yes,8.0,Middle Aged,3
C3807,North,26,Savings,754.9,567709.0,324043.0,0.0,2025-05-09,No,2016-07-29,38075.46,Low,Others,Medium,No,9.0,Young,1
C3808,North,55,Loan,671.5,956961.0,207064.0,0.0,2025-03-29,Yes,2022-01-01,27636.15,Low,Others,Medium,No,3.6,Senior,1
C3809,West,35,Loan,616.4,625043.0,285386.0,10000.0,2025-06-20,No,2016-09-28,22428.35,Low,Others,Medium,Yes,8.8,Middle Aged,1
C3810,South,35,Savings,721.0,447126.0,173859.0,0.0,2025-02-15,No,2015-09-21,30445.67,Medium,Others,Small,No,9.9,Middle Aged,2
C3811,North,46,Credit,673.7,504321.0,208279.0,0.0,2025-06-13,No,2018-08-16,29810.24,Unknown,Others,Medium,No,6.9,Middle Aged,0
C3812,North,51,,661.0,341866.0,272963.0,0.0,2025-07-25,No,2017-02-27,21454.0,Low,Others,Medium,No,8.4,Senior,1
C3813,West,49,Credit,673.6,638925.0,83677.0,15000.0,2025-06-30,No,2022-03-14,15012.21,Unknown,Others,Small,Yes,3.4,Middle Aged,0
C3814,East,47,Credit,623.1,429042.0,243365.0,0.0,2025-01-30,Yes,2022-06-05,32371.58,High,Others,Medium,No,3.1,Middle Aged,3
C3815,South,31,Credit,757.7,959639.0,371358.0,0.0,2025-07-10,Yes,2021-03-25,14492.65,High,Others,Medium,No,4.3,Middle Aged,3
C3816,North,56,Savings,728.8,938172.0,216561.0,0.0,2025-07-04,No,2019-11-17,16669.92,Low,Others,Medium,No,5.7,Senior,1
C3817,West,38,Credit,599.9,796220.0,136217.0,0.0,2025-03-09,Yes,2015-10-01,28021.11,Medium,Others,Small,No,9.8,Middle Aged,2
C3818,West,24,Credit,630.3,936831.0,259434.0,0.0,2025-03-09,No,2020-01-17,11682.87,Medium,Others,Medium,No,5.5,Young,2
C3819,North,40,Loan,633.3,1013736.0,295519.0,0.0,2025-01-28,No,2021-08-23,32918.15,High,High Income,Medium,No,3.9,Middle Aged,3
C3820,West,40,Credit,641.6,708864.0,204040.0,,2025-01-25,No,2023-10-05,17933.48,Low,Others,Medium,No,1.8,Middle Aged,1
C3821,North,46,Savings,616.8,884859.0,152447.0,0.0,2025-04-14,No,2023-06-28,17567.2,Low,Others,Small,No,2.1,Middle Aged,1
C3822,North,42,Savings,656.3,739243.0,282449.0,0.0,2025-07-16,Yes,2017-12-25,17193.09,Unknown,Others,Medium,No,7.6,Middle Aged,0
C3823,North,42,Savings,620.0,520645.0,195351.0,0.0,2025-06-10,No,2016-04-24,12151.37,Low,Others,Small,No,9.3,Middle Aged,1
C3824,South,37,Savings,565.3,841581.0,213340.0,0.0,2025-07-21,No,2017-11-13,22308.56,Low,Others,Medium,No,7.7,Middle Aged,1
C3825,South,20,,611.8,610302.0,317372.0,0.0,2025-07-11,No,2020-10-27,20728.15,Low,Others,Medium,No,4.7,Young,1
C3826,North,46,,604.7,566269.0,264262.0,0.0,2025-03-17,No,2017-10-23,23626.56,Low,Others,Medium,No,7.8,Middle Aged,1
C3827,East,52,Loan,667.6,499305.0,324169.0,0.0,2025-07-02,No,2016-11-02,19081.84,Low,Others,Medium,No,8.7,Senior,1
C3828,West,40,Savings,667.3,741492.0,91953.0,0.0,2025-05-02,Yes,2022-08-28,21024.69,Low,Others,Small,No,2.9,Middle Aged,1
C3829,North,41,,679.7,452816.0,223266.0,0.0,2025-04-27,No,2017-08-23,16955.83,Low,Others,Medium,No,7.9,Middle Aged,1
C3830,West,37,Savings,587.7,353130.0,290903.0,0.0,2025-07-25,Yes,2016-09-25,15169.45,Low,Others,Medium,No,8.8,Middle Aged,1
C3831,East,42,Loan,719.6,603085.0,110469.0,0.0,2025-06-03,No,2018-10-23,19115.05,Low,Others,Small,No,6.8,Middle Aged,1
C3832,East,58,Credit,634.0,857776.0,249865.0,10000.0,2025-02-02,No,2016-07-21,10915.28,Low,Others,Medium,Yes,9.0,Senior,1
C3833,South,30,Credit,632.1,649823.0,267839.0,0.0,2025-06-29,No,2017-06-15,18587.54,Low,Others,Medium,No,8.1,Middle Aged,1
